customer_id,churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,paperless_billing,payment_method,monthly_charge,total_charge,expected_total,diff_expected_minus_total,ratio_total_expected,missing_total,missing_monthly,missing_tenure,suspicious_evasion_flag,suspicion_reasons
8337-MSSXB,Yes,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,electronic check,86.3,1180.95,1208.2,27.25,0.9774457871213376,False,False,False,False,
8337-UPOAQ,Yes,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,electronic check,89.8,914.3,898.0,-16.299999999999955,1.01815144766147,False,False,False,False,
8338-QIUNR,No,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,credit card (automatic),66.5,4811.6,4788.0,-23.600000000000364,1.0049289891395154,False,False,False,False,
8344-WFMFH,No,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,electronic check,50.1,484.05,450.90000000000003,-33.14999999999998,1.0735196274118428,False,False,False,False,
8345-MVDYC,No,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),81.65,3618.7,3674.2500000000005,55.55000000000064,0.9848812682860446,False,False,False,False,
8347-GDTMP,No,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),19.45,1225.65,1244.8,19.149999999999864,0.9846160025706941,False,False,False,False,
8348-HFYIV,Yes,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,49.25,90.35,98.5,8.150000000000006,0.917258883248731,False,False,False,False,
8348-JLBUG,No,Male,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,credit card (automatic),80.3,5017.7,5139.2,121.5,0.9763581880448319,False,False,False,False,
8350-NYMVI,No,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,bank transfer (automatic),41.1,1597.05,1602.9,5.850000000000136,0.9963503649635036,False,False,False,False,
8353-CFNVI,,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,electronic check,100.0,4211.55,4300.0,88.44999999999982,0.9794302325581395,False,False,False,False,
8356-WUAOJ,No,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,45.0,45.0,45.0,0.0,1.0,False,False,False,False,
8357-EQXFO,Yes,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,95.35,660.9,667.4499999999999,6.5499999999999545,0.9901865308262792,False,False,False,False,
8361-LBRDI,No,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),24.35,1423.85,1412.3000000000002,-11.549999999999727,1.0081781491184592,False,False,False,False,
8361-LTMKD,Yes,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,74.4,306.6,297.6,-9.0,1.030241935483871,False,False,False,False,
8364-TRMMK,Yes,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,mailed check,50.65,151.3,151.95,0.6499999999999773,0.9957222770648241,False,False,False,False,
8372-JUXUI,Yes,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,74.35,74.35,74.35,0.0,1.0,False,False,False,False,
8374-UULRV,No,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,credit card (automatic),86.05,6309.65,6195.599999999999,-114.05000000000018,1.0184082251920719,False,False,False,False,
8374-XGEJJ,Yes,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,101.0,4388.4,4343.0,-45.399999999999636,1.0104536034998848,False,False,False,False,
8375-DKEBR,Yes,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,69.6,69.6,69.6,0.0,1.0,False,False,False,False,
8375-KVTHK,No,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,electronic check,100.3,6754.35,6820.4,66.04999999999927,0.9903158172541201,False,False,False,False,
8378-LKJAF,No,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),101.15,3956.7,3843.7000000000003,-112.99999999999955,1.0293987564065872,False,False,False,False,
8380-MQINP,No,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.3,1079.05,1116.5,37.450000000000045,0.9664576802507837,False,False,False,False,
8380-PEFPE,Yes,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,71.65,71.65,71.65,0.0,1.0,False,False,False,False,
8382-SHQEH,Yes,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,84.9,764.95,679.2,-85.75,1.126251472320377,False,False,False,False,
8383-SGHJU,No,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,electronic check,59.4,1952.8,1960.2,7.400000000000091,0.9962248750127538,False,False,False,False,
8384-FZBJK,No,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,100.6,5611.7,5734.2,122.5,0.9786369502284539,False,False,False,False,
8386-OSYMC,,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,credit card (automatic),105.2,6225.4,6101.6,-123.79999999999927,1.0202897600629341,False,False,False,False,
8387-MOJJT,Yes,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),77.95,3384.0,3273.9,-110.09999999999991,1.0336296160542473,False,False,False,False,
8387-UGUSU,No,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,20.05,284.3,300.75,16.44999999999999,0.945303408146301,False,False,False,False,
8388-DMKAE,No,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.25,174.65,162.0,-12.650000000000006,1.0780864197530864,False,False,False,False,
8388-FYNPZ,No,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,electronic check,56.75,245.15,227.0,-18.150000000000006,1.0799559471365638,False,False,False,False,
8390-FESFV,No,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),84.5,5193.2,5239.0,45.80000000000018,0.9912578736400076,False,False,False,False,
8393-DLHGA,Yes,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,95.9,2448.75,2397.5,-51.25,1.021376433785193,False,False,False,False,
8393-JMVMB,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.45,19.45,19.45,0.0,1.0,False,False,False,False,
8395-ETZKQ,No,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),19.5,1193.55,1326.0,132.45000000000005,0.9001131221719456,False,False,False,True,gap >2 months (gap=132.45)
8397-MVTAZ,Yes,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,100.05,3480.0,3401.7,-78.30000000000018,1.0230179028132993,False,False,False,False,
8398-TBIYD,No,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,bank transfer (automatic),84.7,6185.15,6098.400000000001,-86.74999999999909,1.0142250426341335,False,False,False,False,
8399-YNDCH,Yes,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),60.05,1236.15,1261.05,24.899999999999864,0.9802545497799454,False,False,False,False,
8400-WZICQ,No,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,electronic check,55.7,3131.8,3063.5,-68.30000000000018,1.022294760894402,False,False,False,False,
8401-EMUWF,No,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),69.4,3058.3,2914.8,-143.5,1.0492315081652257,False,False,False,False,
8402-EIVQS,No,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,credit card (automatic),100.9,6733.15,6760.3,27.150000000000546,0.9959839060396727,False,False,False,False,
8402-OOOHJ,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.65,835.15,846.65,11.5,0.9864170554538475,False,False,False,False,
8404-FYDIB,No,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),86.65,2208.75,2252.9,44.15000000000009,0.9804030360868214,False,False,False,False,
8404-GFGCZ,No,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,electronic check,65.6,250.1,262.4,12.299999999999983,0.9531250000000001,False,False,False,False,
8404-VIOMB,No,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),62.5,4136.4,4125.0,-11.399999999999636,1.0027636363636363,False,False,False,False,
8404-VLQFB,No,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,electronic check,25.25,394.85,378.75,-16.100000000000023,1.0425082508250825,False,False,False,False,
8405-IGQFX,No,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,credit card (automatic),90.05,5817.0,5673.15,-143.85000000000036,1.025356283546178,False,False,False,False,
8406-LNMHF,No,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,credit card (automatic),82.95,4903.15,4894.05,-9.099999999999454,1.001859400700851,False,False,False,False,
8409-WQJUX,No,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,electronic check,54.2,1423.15,1355.0,-68.15000000000009,1.0502952029520296,False,False,False,False,
8410-BGQXN,No,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.4,93.4,77.6,-15.800000000000011,1.2036082474226806,False,False,False,False,
8413-VONUO,Yes,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,electronic check,95.65,167.3,191.3,24.0,0.8745426032409828,False,False,False,False,
8413-YNHNV,No,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,mailed check,90.65,6322.1,6254.85,-67.25,1.0107516567143897,False,False,False,False,
8414-MYSHR,Yes,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,91.4,449.75,457.0,7.25,0.9841356673960613,False,False,False,False,
8414-OOEEL,No,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),79.5,5196.1,5247.0,50.899999999999636,0.9902992186011055,False,False,False,False,
8417-FMLZI,Yes,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,credit card (automatic),83.55,477.55,501.29999999999995,23.749999999999943,0.9526231797326951,False,False,False,False,
8417-GSODA,No,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,bank transfer (automatic),92.2,2568.15,2581.6,13.449999999999818,0.9947900526805082,False,False,False,False,
8421-WZOOW,No,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,credit card (automatic),95.3,5567.45,5432.099999999999,-135.35000000000036,1.0249166988825684,False,False,False,False,
8429-XIBUM,Yes,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),101.35,2317.1,2229.7,-87.40000000000009,1.0391980983988878,False,False,False,False,
8430-TWCBX,No,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),20.7,1032.05,1014.3,-17.75,1.0174997535245982,False,False,False,False,
8433-WPJTV,No,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,bank transfer (automatic),103.9,6767.1,6753.5,-13.600000000000364,1.0020137706374472,False,False,False,False,
8433-WXGNA,Yes,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,75.7,189.2,151.4,-37.79999999999998,1.249669749009247,False,False,False,False,
8434-PNQZX,No,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),78.45,3373.4,3294.9,-78.5,1.0238246987768975,False,False,False,False,
8434-VGEQQ,No,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),20.55,1305.95,1253.55,-52.40000000000009,1.0418012843524391,False,False,False,False,
8436-BJUMM,Yes,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,83.75,2070.6,2177.5,106.90000000000009,0.9509070034443169,False,False,False,False,
8439-LTUGF,No,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,credit card (automatic),20.0,198.6,200.0,1.4000000000000057,0.993,False,False,False,False,
8441-SHIPE,No,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),25.6,1790.35,1715.2,-75.14999999999986,1.0438141324626864,False,False,False,False,
8443-WVPSS,Yes,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,99.85,990.9,998.5,7.600000000000023,0.9923885828743114,False,False,False,False,
8443-ZRDBZ,Yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,76.05,318.9,304.2,-14.699999999999989,1.0483234714003944,False,False,False,False,
8444-WRIDW,Yes,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),80.45,5224.35,5309.7,85.34999999999945,0.9839256455166959,False,False,False,False,
8445-DNBAE,No,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,50.05,50.05,50.05,0.0,1.0,False,False,False,False,
8450-JOVAH,Yes,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,mailed check,56.7,113.55,113.4,-0.14999999999999147,1.0013227513227512,False,False,False,False,
8450-LUGUK,No,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),24.1,861.85,891.7,29.850000000000023,0.9665246159022093,False,False,False,False,
8450-UYIBU,No,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,electronic check,39.85,1434.6,1394.75,-39.84999999999991,1.0285714285714285,False,False,False,False,
8454-AATJP,No,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),115.05,8405.0,8283.6,-121.39999999999964,1.014655463808006,False,False,False,False,
8455-HIRAQ,No,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,mailed check,44.45,369.3,355.6,-13.699999999999989,1.0385264341957254,False,False,False,False,
8456-QDAVC,No,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),78.7,1495.1,1495.3,0.20000000000004547,0.9998662475757373,False,False,False,False,
8457-XIGKN,No,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,credit card (automatic),19.6,356.15,392.0,35.85000000000002,0.9085459183673469,False,False,False,False,
8461-EFQYM,No,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,electronic check,24.25,914.4,921.5,7.100000000000023,0.9922951709169832,False,False,False,False,
8464-EETCQ,No,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),18.8,1094.35,1071.6000000000001,-22.749999999999773,1.0212299365434863,False,False,False,False,
8465-SBRXP,No,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,bank transfer (automatic),94.9,3616.25,3606.2000000000003,-10.049999999999727,1.0027868670622815,False,False,False,False,
8466-PZBLH,No,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,bank transfer (automatic),104.6,6885.75,7008.2,122.44999999999982,0.9825276105133987,False,False,False,False,
8467-WYNSR,No,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,mailed check,55.1,1253.15,1212.2,-40.950000000000045,1.033781554198977,False,False,False,False,
8468-EHYJA,No,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,99.65,5497.05,5680.05,183.0,0.9677819737502311,False,False,False,False,
8468-FZTOE,No,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,electronic check,74.35,5237.4,5353.2,115.80000000000018,0.9783680789060748,False,False,False,False,
8469-SNFFH,No,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,bank transfer (automatic),79.4,5528.9,5558.0,29.100000000000364,0.9947643037063691,False,False,False,False,
8473-VUVJN,Yes,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,73.65,73.65,73.65,0.0,1.0,False,False,False,False,
8474-UMLNT,No,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,bank transfer (automatic),67.8,842.25,881.4,39.14999999999998,0.9555820285908782,False,False,False,False,
8480-PPONV,No,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),115.55,7159.05,7164.099999999999,5.049999999999272,0.999295096383356,False,False,False,False,
8481-YYXWG,Yes,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,electronic check,89.35,461.7,446.75,-14.949999999999989,1.033463905987689,False,False,False,False,
8485-GJCDN,Yes,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,69.05,318.5,345.25,26.75,0.9225199131064447,False,False,False,False,
8486-AYEQH,No,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,76.05,2227.8,2357.5499999999997,129.74999999999955,0.9449640516638037,False,False,False,False,
8490-BXHEO,No,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),80.55,1411.65,1449.8999999999999,38.24999999999977,0.9736188702669151,False,False,False,False,
8495-LJDFO,No,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),108.95,7111.3,6972.8,-138.5,1.0198628958237723,False,False,False,False,
8495-PRWFH,No,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,electronic check,55.65,2421.75,2337.2999999999997,-84.45000000000027,1.0361314337055578,False,False,False,False,
8496-DMZUK,No,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,bank transfer (automatic),90.4,2820.65,2712.0,-108.65000000000009,1.0400626843657816,False,False,False,False,
8496-EJAUI,Yes,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),73.85,1424.5,1403.1499999999999,-21.350000000000136,1.015215764529808,False,False,False,False,
8498-XXGWA,No,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,mailed check,55.15,3673.15,3584.75,-88.40000000000009,1.0246600181323664,False,False,False,False,
8499-BRXTD,No,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,20.1,401.85,361.8,-40.05000000000001,1.1106965174129353,False,False,False,False,
8510-AWCXC,Yes,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,100.8,1308.1,1310.3999999999999,2.2999999999999545,0.9982448107448108,False,False,False,False,
8510-BBWMU,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,mailed check,19.75,806.95,809.75,2.7999999999999545,0.9965421426366163,False,False,False,False,
8510-TMWYB,No,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,bank transfer (automatic),59.8,3246.45,3229.2,-17.25,1.0053418803418803,False,False,False,False,
8512-WIWYV,No,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),20.35,707.5,651.2,-56.299999999999955,1.0864557739557739,False,False,False,False,
8513-OLYGY,No,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),115.8,8332.15,8337.6,5.450000000000728,0.9993463346766455,False,False,False,False,
8514-VZHEB,No,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,19.5,1147.85,1150.5,2.650000000000091,0.997696653628857,False,False,False,False,
8515-OCTJS,Yes,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),24.75,692.1,618.75,-73.35000000000002,1.1185454545454545,False,False,False,False,
8519-IMDHU,Yes,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),85.6,1345.55,1284.0,-61.549999999999955,1.0479361370716511,False,False,False,False,
8519-QJGJD,Yes,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,electronic check,75.35,1025.95,1054.8999999999999,28.949999999999818,0.9725566404398522,False,False,False,False,
8530-KXSOX,,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),25.25,1728.2,1717.0,-11.200000000000045,1.0065230052417007,False,False,False,False,
8532-UEFWH,No,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,25.75,1345.85,1339.0,-6.849999999999909,1.0051157580283794,False,False,False,False,
8535-SFUTN,No,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,106.45,6300.15,6493.45,193.30000000000018,0.9702315410144068,False,False,False,False,
8540-ZQGEA,No,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),20.05,1102.4,1082.7,-19.700000000000045,1.0181952526092177,False,False,False,False,
8541-QVFKM,No,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,73.5,632.2,588.0,-44.200000000000045,1.075170068027211,False,False,False,False,
8543-MSDMF,No,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,77.4,206.15,232.20000000000002,26.05000000000001,0.8878122308354867,False,False,False,False,
8544-GOQSH,No,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,credit card (automatic),80.05,1112.3,1120.7,8.400000000000091,0.9925046845721424,False,False,False,False,
8544-JNBOX,No,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,mailed check,20.8,1521.2,1497.6000000000001,-23.59999999999991,1.0157585470085468,False,False,False,False,
8547-NSBBO,No,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,mailed check,96.75,3403.4,3386.25,-17.15000000000009,1.0050645994832041,False,False,False,False,
8548-AWOFC,No,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,electronic check,63.85,4264.6,4214.1,-50.5,1.011983578937377,False,False,False,False,
8550-XSXUQ,No,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,credit card (automatic),70.55,3420.5,3386.3999999999996,-34.100000000000364,1.0100696905268132,False,False,False,False,
8552-OBVRU,No,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,104.5,5068.05,5016.0,-52.05000000000018,1.0103767942583732,False,False,False,False,
8559-CIZFV,Yes,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,mailed check,77.5,1625.0,1627.5,2.5,0.9984639016897081,False,False,False,False,
8559-WNQZS,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.45,20.45,20.45,0.0,1.0,False,False,False,False,
8561-NMTBD,No,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,credit card (automatic),112.35,7388.45,7527.45,139.0,0.9815342513068834,False,False,False,False,
8562-GHPPI,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,credit card (automatic),19.8,19.8,19.8,0.0,1.0,False,False,False,False,
8563-IIOXK,Yes,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,electronic check,49.75,331.3,348.25,16.94999999999999,0.9513280689160086,False,False,False,False,
